source,target,tweet_id,type,weight
iam_dkushwaha,RealGod_Kabir,1.24175E+18,retweet,1584890934
iam_dkushwaha,zuhiLgwLuwqoYBT,1.24172E+18,retweet,1584884157
iam_dkushwaha,0sX52NTwPk01BIK,1.24176E+18,retweet,1584894799
iam_dkushwaha,Kuldeep19385548,1.24172E+18,retweet,1584884658
iam_dkushwaha,Keshav95192531,1.24175E+18,retweet,1584891995
iam_dkushwaha,Raju29567203,1.2417E+18,retweet,1584878915
iam_dkushwaha,SanjayD10784783,1.24174E+18,retweet,1584887727
iam_dkushwaha,dass_chanda,1.24174E+18,retweet,1584889158
iam_dkushwaha,GraceofKabir,1.24171E+18,retweet,1584882843
iam_dkushwaha,PankajN69713310,1.24169E+18,retweet,1584877181
iam_dkushwaha,Mukeslg100,1.24172E+18,retweet,1584882941
iam_dkushwaha,Nikee11370555,1.24173E+18,retweet,1584886431
iam_dkushwaha,HDemiwa,1.24173E+18,retweet,1584886468
iam_dkushwaha,DassJasmar,1.24175E+18,retweet,1584891165
iam_dkushwaha,Deepakt52054378,1.24171E+18,retweet,1584880985
iam_dkushwaha,cooldahiya1234,1.24172E+18,retweet,1584883264
iam_dkushwaha,Rajende93248730,1.24175E+18,retweet,1584890500
iam_dkushwaha,LalitMidi,1.24171E+18,retweet,1584882665
iam_dkushwaha,Nehadan35893503,1.24174E+18,retweet,1584889192
iam_dkushwaha,WHO,1.2417E+18,mention,1584879611
iam_dkushwaha,Surende62290135,1.2417E+18,retweet,1584879620
iam_dkushwaha,AnuPrajapati17,1.24173E+18,retweet,1584887388
iam_dkushwaha,Pooja93254253,1.24175E+18,retweet,1584890653
iam_dkushwaha,Bulbul_khatak,1.24171E+18,retweet,1584882870
Jhumnath4,mayurijoshi77,1.24171E+18,retweet,1584881060
Jhumnath4,Anubhav9779,1.24176E+18,retweet,1584893157
Jhumnath4,JaswalPalak,1.2417E+18,retweet,1584879928
Jhumnath4,VKDass11,1.24176E+18,retweet,1584892737
Jhumnath4,Domendradass,1.24169E+18,retweet,1584878066
Jhumnath4,Mddass3,1.24173E+18,retweet,1584886425
Jhumnath4,RajeshK05083259,1.2417E+18,retweet,1584878975
Jhumnath4,SumitDass12,1.24178E+18,retweet,1584898775
Jhumnath4,SakshamDass,1.24177E+18,retweet,1584894965
Jhumnath4,VedpalDhanda,1.24175E+18,retweet,1584891909
Jhumnath4,Shashi33140512,1.24169E+18,retweet,1584878088
Jhumnath4,Ranjit03924639,1.24185E+18,retweet,1584914730
Jhumnath4,RanaKashmir3,1.2417E+18,retweet,1584879561
Jhumnath4,AmanKum99322391,1.24176E+18,retweet,1584893512
Jhumnath4,RishuSh43803334,1.24171E+18,retweet,1584881336
Jhumnath4,dass_jasmar,1.2417E+18,retweet,1584879468
Jhumnath4,ReenaSa98913327,1.2417E+18,retweet,1584878174
Jhumnath4,Deepak_Dass0001,1.24178E+18,retweet,1584898213
Jhumnath4,RAJVINDERdass5,1.24177E+18,retweet,1584895766
Jhumnath4,GargDauli,1.24171E+18,retweet,1584880874
Jhumnath4,GangaSa25126093,1.2417E+18,retweet,1584879097
Jhumnath4,Priti77226473,1.24176E+18,retweet,1584894152
Jhumnath4,kirtipatel9456,1.2417E+18,retweet,1584880402
Jhumnath4,NeerajK33274282,1.24175E+18,retweet,1584891994
Jhumnath4,Rimpi08872661,1.24178E+18,retweet,1584898895
Jhumnath4,DileepHaldkar2,1.2417E+18,retweet,1584879092
Jhumnath4,kgsharmainindia,1.24177E+18,retweet,1584896799
Jhumnath4,Rumitkumar10,1.24178E+18,retweet,1584898628
Jhumnath4,Prince19574527,1.24174E+18,retweet,1584890034
Jhumnath4,Qt_Neha,1.2417E+18,retweet,1584878274
Jhumnath4,AshokKo95141373,1.2417E+18,retweet,1584880491
Jhumnath4,DeepakR80892810,1.24169E+18,retweet,1584878085
Jhumnath4,KoriMahandra,1.2417E+18,retweet,1584879686
Jhumnath4,KulhriaPk,1.2417E+18,retweet,1584880138
Jhumnath4,KashmiriDass7,1.24176E+18,retweet,1584893235
Jhumnath4,aniketsinhmar,1.2417E+18,retweet,1584879623
Jhumnath4,Neha75820131,1.2417E+18,retweet,1584879346
Jhumnath4,ashwanikumar097,1.24177E+18,retweet,1584896256
Jhumnath4,Ankit30603453,1.24174E+18,retweet,1584887920
Jhumnath4,Payal56851826,1.2417E+18,retweet,1584878962
Jhumnath4,NareshSinghma19,1.24177E+18,retweet,1584896640
Jhumnath4,ShriBhgwan3,1.24178E+18,retweet,1584897709
Jhumnath4,DaasiSuhani,1.24177E+18,retweet,1584895833
Jhumnath4,RakeshK19361568,1.24175E+18,retweet,1584891978
Jhumnath4,Abhishe67931952,1.2417E+18,retweet,1584879352
Jhumnath4,VijayPa70389758,1.24171E+18,retweet,1584880516
Jhumnath4,AngrejS12595093,1.24173E+18,retweet,1584886531
Jhumnath4,Rajende82175236,1.2417E+18,retweet,1584878891
Jhumnath4,RanaG43549403,1.24169E+18,retweet,1584877978
Jhumnath4,Ramesh46294202,1.2417E+18,retweet,1584879351
Jhumnath4,MuneshY50727652,1.24172E+18,retweet,1584884200
Jhumnath4,KirtiTh30814739,1.24177E+18,retweet,1584895651
Jhumnath4,dass59837690,1.2417E+18,retweet,1584878437
Jhumnath4,Mukeslg100,1.24178E+18,retweet,1584897326
Jhumnath4,SheoranManita,1.24173E+18,retweet,1584886713
Jhumnath4,HK29908374,1.2417E+18,retweet,1584880292
Jhumnath4,DasiMahak,1.24179E+18,retweet,1584899880
Jhumnath4,Sureshd48243485,1.24177E+18,retweet,1584896385
Jhumnath4,HimalDas7,1.24174E+18,retweet,1584889189
Jhumnath4,cooldahiya1234,1.2417E+18,retweet,1584879356
Jhumnath4,Shobha35195901,1.24176E+18,retweet,1584893747
Jhumnath4,Manoj15050181,1.24176E+18,retweet,1584894188
Jhumnath4,Ramvir47058914,1.24176E+18,retweet,1584893869
Jhumnath4,SaintRampalJiM,1.24175E+18,mention,1584891620
Jhumnath4,Shiv61534738,1.24175E+18,retweet,1584891900
Jhumnath4,Suraj26463741,1.24177E+18,retweet,1584895055
Jhumnath4,SANDEEPM0BICAM,1.24177E+18,retweet,1584895763
Jhumnath4,Vickyda76434706,1.2417E+18,retweet,1584878145
Jhumnath4,ShobhaR35337402,1.2417E+18,retweet,1584878995
Jhumnath4,Sahil15030462,1.24173E+18,retweet,1584885344
Subhash91266048,ArjunDa91280219,1.24172E+18,retweet,1584884287
ManonKumarChou1,Inder29468,1.24179E+18,retweet,1584899672
GobendraM,SaintRampalJiM,1.24171E+18,mention,1584881452
GobendraM,Pramoddasckt,1.24172E+18,retweet,1584883350
GobendraM,narendramodi,1.24172E+18,mention,1584883769
GobendraM,PMOIndia,1.24172E+18,reply,1584883769
GobendraM,SunilKu38308915,1.24171E+18,retweet,1584881502
GobendraM,GraceofKabir,1.24171E+18,retweet,1584881882
GobendraM,Ayush06531307,1.24172E+18,retweet,1584883144
aartichopradrem,ABPNews,1.2417E+18,mention,1584880460
aartichopradrem,ndtv,1.2417E+18,mention,1584880460
aartichopradrem,PMOIndia,1.2417E+18,mention,1584880460
aartichopradrem,cmohry,1.2417E+18,mention,1584880460
RAJVINDERdass5,RssInderjeet,1.2417E+18,retweet,1584878269
ManuGup62285457,rajju_dada,1.24176E+18,retweet,1584894207
ManuGup62285457,ShrutiMahi2,1.24176E+18,retweet,1584894240
ManuGup62285457,SATISHK17649998,1.24176E+18,retweet,1584893599
ManuGup62285457,RinkuDa56322508,1.24177E+18,retweet,1584895723
ManuGup62285457,NeelamChohan8,1.24176E+18,retweet,1584894137
ManuGup62285457,maheshwar_ji,1.24178E+18,retweet,1584897479
ManuGup62285457,AnitaKu99915470,1.24176E+18,retweet,1584894791
ManuGup62285457,Chhannudas4,1.24169E+18,retweet,1584878125
ManuGup62285457,Kuldeep86342261,1.24173E+18,retweet,1584886280
ManuGup62285457,VedpalDhanda,1.24179E+18,retweet,1584899764
ManuGup62285457,SaintRampalJiM,1.24175E+18,mention,1584890665
ManuGup62285457,SanjayD10784783,1.24176E+18,retweet,1584893070
ManuGup62285457,VickyJi80917886,1.24176E+18,retweet,1584893741
ManuGup62285457,mehra_harshdeep,1.24175E+18,retweet,1584891188
ManuGup62285457,33Patwa,1.24174E+18,retweet,1584889589
ManuGup62285457,VinayDass11,1.24183E+18,retweet,1584910820
ManuGup62285457,29Surendera,1.24177E+18,retweet,1584895286
ManuGup62285457,narendramodi,1.24174E+18,mention,1584889076
ManuGup62285457,ajit88868707,1.2417E+18,retweet,1584879232
ManuGup62285457,Sarvesh09769545,1.24178E+18,retweet,1584899444
ManuGup62285457,RamNara91572091,1.24172E+18,retweet,1584883377
ManuGup62285457,Inderjeetdass3,1.24177E+18,retweet,1584895532
ManuGup62285457,Rameshwer05,1.24176E+18,retweet,1584892643
ManuGup62285457,SatishK23636294,1.24175E+18,retweet,1584891412
ManuGup62285457,deepak_2010p,1.24177E+18,retweet,1584895063
ManuGup62285457,RD45788948,1.24176E+18,retweet,1584893992
ManuGup62285457,KirtiTh30814739,1.24177E+18,retweet,1584895731
ManuGup62285457,KashmiriDass7,1.24176E+18,retweet,1584893217
ManuGup62285457,NareshSinghma20,1.24176E+18,retweet,1584893210
ManuGup62285457,Moolcha08129070,1.24177E+18,retweet,1584895779
ManuGup62285457,Lalitakhandelw6,1.24175E+18,retweet,1584890622
ManuGup62285457,VinitJatain,1.24172E+18,retweet,1584884420
ManuGup62285457,NareshSinghma19,1.24179E+18,retweet,1584901708
ManuGup62285457,RssInderjeet,1.24178E+18,retweet,1584899261
ManuGup62285457,satisharsanadas,1.24179E+18,retweet,1584900416
ManuGup62285457,satpal13414,1.24178E+18,retweet,1584897802
ManuGup62285457,OmDass2570,1.2417E+18,retweet,1584879523
ManuGup62285457,BhrigunathGupt7,1.24175E+18,retweet,1584891107
ManuGup62285457,IshwantiR,1.24178E+18,retweet,1584897828
ManuGup62285457,Riya05191405,1.24176E+18,retweet,1584894536
ManuGup62285457,BazzadAnil,1.24176E+18,retweet,1584894334
ManuGup62285457,Poonam89291856,1.24172E+18,retweet,1584883096
ManuGup62285457,Rajeshmadina3,1.24177E+18,retweet,1584896721
ManuGup62285457,Maanutiwari1,1.24171E+18,retweet,1584882877
ManuGup62285457,Rajnish26606910,1.24177E+18,retweet,1584895946
ManuGup62285457,dass_chanda,1.24175E+18,retweet,1584892315
ManuGup62285457,sattu_dass,1.24177E+18,retweet,1584896687
ManuGup62285457,Bhanuda33024381,1.24175E+18,retweet,1584892056
ManuGup62285457,VinodSh90523937,1.24176E+18,retweet,1584893709
ManuGup62285457,rashtrapatibhvn,1.24173E+18,mention,1584887468
ManuGup62285457,DineshLohan2,1.24176E+18,retweet,1584894435
ManuGup62285457,DdSCRvfISeH1O2G,1.24178E+18,retweet,1584897826
ManuGup62285457,Mistry3Chetan,1.24177E+18,retweet,1584896091
ManuGup62285457,dass_devilal,1.24176E+18,retweet,1584892835
ManuGup62285457,amarshee_dass,1.2417E+18,retweet,1584879887
ManuGup62285457,das_dalchand,1.24177E+18,retweet,1584895667
ManuGup62285457,TulsiVasava2,1.24176E+18,retweet,1584892858
ManuGup62285457,SumanDa01245562,1.24176E+18,retweet,1584893040
ManuGup62285457,ABPNews,1.24175E+18,mention,1584890304
ManuGup62285457,RajKuma28504997,1.24175E+18,retweet,1584891567
ManuGup62285457,Jyoti92651697,1.24172E+18,retweet,1584883275
ManuGup62285457,cooldahiya1234,1.24176E+18,retweet,1584893412
ManuGup62285457,Sandosh75189169,1.24177E+18,retweet,1584895847
ManuGup62285457,Rajiv33308152,1.24177E+18,retweet,1584894921
ManuGup62285457,MaheshP37502582,1.24175E+18,retweet,1584892427
ManuGup62285457,Rampalsangwan4,1.2417E+18,retweet,1584880421
ManuGup62285457,PMOIndia,1.24174E+18,mention,1584889076
ManuGup62285457,Indraje07219862,1.24176E+18,retweet,1584892842
ManuGup62285457,Banwari08626754,1.24175E+18,retweet,1584891855
ManuGup62285457,Rajeshkhanguda1,1.24175E+18,retweet,1584891086
ManuGup62285457,Raju29567203,1.24177E+18,retweet,1584896316
ManuGup62285457,ADSingh56428090,1.24175E+18,retweet,1584891999
ManuGup62285457,Karambi1980,1.24176E+18,retweet,1584892659
Dharmen20701426,BazzadAnil,1.24176E+18,retweet,1584892459
Dharmen20701426,dasi_jamna,1.24169E+18,retweet,1584878058
Dharmen20701426,ShishpalK1,1.24171E+18,retweet,1584881205
Social_Nikesh,VinitJatain,1.24171E+18,retweet,1584882001
Social_Nikesh,narendramodi,1.24173E+18,mention,1584885463
Social_Nikesh,Rinku82730958,1.24171E+18,retweet,1584882169
Social_Nikesh,AngrejS12595093,1.24172E+18,retweet,1584883667
Social_Nikesh,Chandra16876258,1.2417E+18,retweet,1584878897
Social_Nikesh,Y1UxIPgByghtlv1,1.24171E+18,retweet,1584881470
Social_Nikesh,Surende62290135,1.24169E+18,retweet,1584877941
Social_Nikesh,Jaiveer97670565,1.24169E+18,retweet,1584878061
Social_Nikesh,Sushilmei,1.24176E+18,retweet,1584892568
Social_Nikesh,dasi_jamna,1.2417E+18,retweet,1584879171
Social_Nikesh,Sandeep53724582,1.2417E+18,quote,1584878243
Social_Nikesh,SaintRampalJiM,1.24169E+18,mention,1584877249
Social_Nikesh,AnkitMi38512385,1.24169E+18,retweet,1584877619
Social_Nikesh,GajbhiyeSurekha,1.24169E+18,retweet,1584877607
Social_Nikesh,KamalnarayanD20,1.24169E+18,retweet,1584878081
Social_Nikesh,RanaG43549403,1.24169E+18,retweet,1584877892
Social_Nikesh,RakeshDabla13,1.24169E+18,retweet,1584877891
Social_Nikesh,Jaswent4,1.24175E+18,retweet,1584891254
Social_Nikesh,ReenaSa98913327,1.2417E+18,retweet,1584878169
Social_Nikesh,Ramesh46294202,1.2417E+18,retweet,1584879619
Social_Nikesh,Priti77226473,1.24176E+18,retweet,1584894297
Social_Nikesh,SeemaDa37968833,1.24173E+18,retweet,1584886811
Social_Nikesh,RohitKu09251022,1.24169E+18,retweet,1584877524
Social_Nikesh,Sagarkhundiya8,1.24171E+18,retweet,1584881112
Social_Nikesh,AshaRan27949864,1.2417E+18,retweet,1584878622
Social_Nikesh,chalsimittu,1.24169E+18,retweet,1584877933
Social_Nikesh,SanjayD10784783,1.24171E+18,retweet,1584882159
Social_Nikesh,PMOIndia,1.24169E+18,mention,1584877122
Social_Nikesh,NareshSinghma20,1.2417E+18,retweet,1584878432
Social_Nikesh,Banwari08626754,1.24172E+18,retweet,1584883607
Social_Nikesh,Jaswind40637770,1.2417E+18,retweet,1584878157
Social_Nikesh,DeepakD45128876,1.24171E+18,retweet,1584881177
Social_Nikesh,karan_gujjar12,1.24172E+18,retweet,1584884063
Social_Nikesh,Parmarritesh19,1.24171E+18,retweet,1584881233
Social_Nikesh,RajpootRekha1,1.24176E+18,retweet,1584894150
Inder29468,UnsKaloh,1.24173E+18,retweet,1584886670
Ayush06531307,SunilKu38308915,1.24172E+18,retweet,1584883535
SatishK23636294,GulabDass8,1.24173E+18,retweet,1584886003
Ramprakashdas3,Ajitdas54485270,1.24171E+18,retweet,1584881171
Ramprakashdas3,Suresh8079,1.24174E+18,retweet,1584889897
Ramprakashdas3,Geetu14039593,1.24172E+18,retweet,1584884762
Ramprakashdas3,Vivek03224254,1.24172E+18,retweet,1584883919
Ramprakashdas3,MotiRam23749880,1.24172E+18,retweet,1584883763
Ramprakashdas3,rrrr747476512,1.24172E+18,retweet,1584884936
Ramprakashdas3,Juli__pal,1.24172E+18,retweet,1584883875
deepak_2010p,SanjayD10784783,1.24173E+18,retweet,1584885711
deepak_2010p,Vivek03224254,1.24174E+18,retweet,1584889575
deepak_2010p,PMOIndia,1.24172E+18,mention,1584884878
deepak_2010p,aajtak,1.24173E+18,mention,1584885405
deepak_2010p,ArunaBen8,1.24173E+18,retweet,1584887388
ParkashBogu,DahiyaKayamat,1.2417E+18,retweet,1584878788
ParkashBogu,KanjiDass1,1.2417E+18,retweet,1584878885
ParkashBogu,bitter_truth_00,1.24177E+18,retweet,1584895612
ParkashBogu,Taruna74169734,1.24171E+18,retweet,1584881257
ParkashBogu,Mituu38218191,1.24174E+18,retweet,1584888789
ParkashBogu,SaintRampalJiM,1.2417E+18,mention,1584878330
ParkashBogu,Nisha03239836,1.24179E+18,retweet,1584900138
ParkashBogu,Rajeshmadina3,1.24173E+18,retweet,1584886656
ParkashBogu,krishnadass137,1.24179E+18,retweet,1584901613
ParkashBogu,Jaswent4,1.24175E+18,retweet,1584891138
ParkashBogu,SHEETAL10948164,1.24176E+18,retweet,1584893636
ParkashBogu,dasssahildhaiya,1.24174E+18,retweet,1584889947
ParkashBogu,GangaSa25126093,1.24175E+18,retweet,1584890669
ParkashBogu,amarshee_dass,1.24177E+18,retweet,1584895698
ParkashBogu,RohitKu09251022,1.2417E+18,retweet,1584878569
ParkashBogu,VishavjeetKans2,1.24177E+18,retweet,1584897167
ParkashBogu,MotiRam23749880,1.2417E+18,retweet,1584878718
ParkashBogu,dass_devilal,1.24177E+18,retweet,1584895603
ParkashBogu,NeerajK33274282,1.24175E+18,retweet,1584892030
ParkashBogu,VishalS21941085,1.24173E+18,retweet,1584885945
ParkashBogu,Bajaj86907376,1.24175E+18,retweet,1584891385
ParkashBogu,PMOIndia,1.2417E+18,mention,1584878381
ParkashBogu,Manoj15050181,1.24176E+18,retweet,1584894580
Bittoyadav4,SaintRampalJiM,1.2417E+18,mention,1584879260
Bittoyadav4,RamKuma48501559,1.24173E+18,retweet,1584886561
Bittoyadav4,narendramodi,1.2417E+18,mention,1584879260
Bittoyadav4,PMOIndia,1.2417E+18,mention,1584879260
BR_Choudhary55,GeetaDa29752619,1.24172E+18,retweet,1584883518
BR_Choudhary55,HK29908374,1.24172E+18,retweet,1584883572
BR_Choudhary55,RajKuma82993885,1.24169E+18,retweet,1584878083
BR_Choudhary55,Sandeep06128916,1.24171E+18,retweet,1584880531
BR_Choudhary55,Rameshdass1972,1.2417E+18,retweet,1584878729
BR_Choudhary55,Shiv61534738,1.2417E+18,retweet,1584878529
BR_Choudhary55,Surende62290135,1.24169E+18,retweet,1584878048
BR_Choudhary55,RanaG43549403,1.24169E+18,retweet,1584878024
BR_Choudhary55,RD45788948,1.2417E+18,retweet,1584878216
BR_Choudhary55,KoriMahandra,1.2417E+18,retweet,1584879517
BR_Choudhary55,ReenaSa98913327,1.2417E+18,retweet,1584878605
BR_Choudhary55,DassVirander,1.24172E+18,retweet,1584883275
Keshav34594590,SaintRampalJiM,1.24172E+18,mention,1584883133
AjayDas33395000,rashtrapatibhvn,1.24174E+18,mention,1584888042
AjayDas33395000,narendramodi,1.24174E+18,mention,1584887763
AjayDas33395000,SrBachchan,1.24174E+18,mention,1584888042
AjayDas33395000,RameshC55273919,1.24174E+18,retweet,1584889266
AjayDas33395000,SaintRampalJiM_,1.24173E+18,mention,1584886285
AjayDas33395000,ndtv,1.24169E+18,mention,1584877743
AjayDas33395000,manjudasi1125,1.24174E+18,retweet,1584889929
AjayDas33395000,cmohry,1.24172E+18,mention,1584884823
AjayDas33395000,SaintRampalJiM,1.24172E+18,mention,1584884823
AjayDas33395000,AmitShah,1.24174E+18,mention,1584888042
AjayDas33395000,PMOIndia,1.24172E+18,mention,1584884823
AjayDas33395000,AnjuRan65013705,1.24174E+18,retweet,1584888763
AjayDas33395000,lovegodjineha1,1.24174E+18,retweet,1584888934
Preetam43411876,JivrajS24748735,1.24174E+18,retweet,1584889817
Preetam43411876,narendramodi,1.2417E+18,mention,1584879712
Preetam43411876,AarohiMalik2,1.24175E+18,retweet,1584890130
Preetam43411876,surinder_dass7,1.24171E+18,retweet,1584882633
Preetam43411876,SrBachchan,1.24179E+18,mention,1584899934
Preetam43411876,DivyaranaS,1.24179E+18,retweet,1584899849
Preetam43411876,aajtak,1.24175E+18,mention,1584891165
Preetam43411876,Manjeet41014328,1.24175E+18,retweet,1584891176
Preetam43411876,cmohry,1.24177E+18,mention,1584895740
Preetam43411876,PMOIndia,1.24178E+18,mention,1584898755
Preetam43411876,myogiadityanath,1.24179E+18,mention,1584899934
Preetam43411876,BodwalSk,1.24175E+18,retweet,1584891216
Preetam43411876,BansiwalMiss,1.24175E+18,retweet,1584890137
Preetam43411876,Vikas60184626,1.24178E+18,retweet,1584897307
Chandra22109553,WHO,1.2417E+18,mention,1584878548
Chandra22109553,P9466692702,1.24173E+18,retweet,1584886456
Chandra22109553,narendramodi,1.24172E+18,mention,1584883315
Chandra22109553,Suresh8079,1.24174E+18,retweet,1584889755
Chandra22109553,BBCIndia,1.2417E+18,mention,1584878548
Chandra22109553,Shobha35195901,1.24176E+18,retweet,1584893310
Chandra22109553,PMOIndia,1.2417E+18,mention,1584878548
Chandra22109553,Kabeerisgod,1.24172E+18,reply,1584883315
Chandra22109553,RavinderDaas4,1.24173E+18,retweet,1584886911
Chandra22109553,Nisha75681754,1.24174E+18,retweet,1584888728
Chandra22109553,Sonidasi7,1.24174E+18,retweet,1584889460
Chandra22109553,aajtak,1.2417E+18,mention,1584878548
Jaiveer97670565,Jaems59255025,1.24169E+18,retweet,1584877878
Jaiveer97670565,Ranjeetdhbvn,1.2417E+18,retweet,1584880065
Jaiveer97670565,OmDass2570,1.2417E+18,retweet,1584879289
Jaiveer97670565,IndriShunty,1.2417E+18,retweet,1584878753
Jaiveer97670565,JaiNara04731274,1.24175E+18,retweet,1584891388
Jaiveer97670565,NarayanDasKori1,1.2417E+18,retweet,1584879579
Jaiveer97670565,Bulbul53198264,1.24169E+18,retweet,1584877957
Jaiveer97670565,Skumar59455021,1.2417E+18,retweet,1584878587
Jaiveer97670565,RanaG43549403,1.24169E+18,retweet,1584877656
Jaiveer97670565,RajkumarPainter,1.24169E+18,retweet,1584877786
Jaiveer97670565,ArjunDa91280219,1.2417E+18,retweet,1584878847
Jaiveer97670565,dasssahildhaiya,1.24171E+18,retweet,1584882083
Jaiveer97670565,MANISHS18426321,1.2417E+18,retweet,1584878766
Jaiveer97670565,RohitKu09251022,1.24169E+18,retweet,1584877818
Jaiveer97670565,RameshC55273919,1.24169E+18,retweet,1584877866
Jaiveer97670565,aroramahak1,1.24169E+18,retweet,1584877770
Jaiveer97670565,RajKuma82993885,1.2417E+18,retweet,1584878222
Jaiveer97670565,AarohiMalik2,1.24169E+18,retweet,1584877914
Jaiveer97670565,Jyoti92651697,1.24169E+18,retweet,1584877483
Jaiveer97670565,R7665144195,1.24169E+18,retweet,1584877764
Jaiveer97670565,Rampalsangwan4,1.2417E+18,retweet,1584879085
Jaiveer97670565,PMOIndia,1.24169E+18,mention,1584877475
Jaiveer97670565,dass59837690,1.2417E+18,retweet,1584878640
Jaiveer97670565,VISHALD68806885,1.2417E+18,retweet,1584878766
Jaiveer97670565,dass_rammehar,1.2417E+18,retweet,1584878391
Jaiveer97670565,AnjleeSingh1,1.2417E+18,retweet,1584878600
Jaiveer97670565,ShyamSu44374279,1.24169E+18,retweet,1584878029
Poonam89291856,satisharsanadas,1.24179E+18,retweet,1584900619
Poonam89291856,CaEHzWWsFfbaQnK,1.24176E+18,retweet,1584892509
Poonam89291856,VijayDasPawar,1.24176E+18,retweet,1584893351
Poonam89291856,dass_chanda,1.24179E+18,retweet,1584900961
Poonam89291856,Chhannudas4,1.24175E+18,retweet,1584891074
nickk_Hil,Aashu82320911,1.24169E+18,retweet,1584877573
nickk_Hil,VishalD61579921,1.24169E+18,retweet,1584877601
nickk_Hil,narendramodi,1.24171E+18,reply,1584882787
nickk_Hil,sanjusahrawat,1.24172E+18,retweet,1584883194
nickk_Hil,Jaems59255025,1.2417E+18,retweet,1584879958
nickk_Hil,Ranjeet314,1.24169E+18,retweet,1584878025
nickk_Hil,OfficialDavil,1.24169E+18,retweet,1584877442
nickk_Hil,Qt_kamala,1.24169E+18,retweet,1584877178
nickk_Hil,anitaag41917208,1.24172E+18,retweet,1584883303
nickk_Hil,das_anad,1.24173E+18,retweet,1584886896
nickk_Hil,PinkiVe44132527,1.24172E+18,retweet,1584884288
nickk_Hil,PankajN69713310,1.24169E+18,retweet,1584877101
PSanfara,kirtipatel9456,1.24171E+18,retweet,1584880559
PSanfara,Surende62290135,1.2417E+18,retweet,1584879997
PSanfara,0sX52NTwPk01BIK,1.24176E+18,retweet,1584893336
PSanfara,dass_rammehar,1.24172E+18,retweet,1584883219
PSanfara,Bulbul53198264,1.24172E+18,retweet,1584883826
PSanfara,Sonu24121141,1.2417E+18,retweet,1584879234
PSanfara,ReenaSa98913327,1.2417E+18,retweet,1584880431
PSanfara,ArjunDa91280219,1.2417E+18,retweet,1584880383
PSanfara,Riya19662167,1.24171E+18,retweet,1584881500
PSanfara,KhushbooBhatt10,1.2417E+18,retweet,1584880099
PSanfara,DEEPAKA79105276,1.2417E+18,retweet,1584880092
PSanfara,GulshanDass15,1.2417E+18,retweet,1584880044
PSanfara,DassRohit5,1.24173E+18,retweet,1584885937
PSanfara,Shobha35195901,1.24172E+18,retweet,1584884404
PSanfara,RohitKu21885532,1.2417E+18,retweet,1584879879
PSanfara,Mjhb6NbbMdygqg4,1.2417E+18,retweet,1584879859
